asset,minute,spread_bps,best_bid_changed,best_ask_changed,book_state_changed,quote_updates,informed_share,informed_ratio,n_takers,n_classified,spread_lag1,informed_share_lag1,quote_updates_lag1,spread_lead1,informed_share_lead1,spread_lag2,informed_share_lag2,quote_updates_lag2,spread_lead2,informed_share_lead2,spread_lag3,informed_share_lag3,quote_updates_lag3,spread_lead3,informed_share_lead3,spread_lag4,informed_share_lag4,quote_updates_lag4,spread_lead4,informed_share_lead4,spread_lag5,informed_share_lag5,quote_updates_lag5,spread_lead5,informed_share_lead5,spread_change,informed_share_change,date,hour,minute_of_hour,is_outage,is_outage_day
SOL,2025-07-29 13:17:00+00:00,0.5432863390645101,14,15,97,29,0.25,0.3333333333333333,33,4,0.5430208248481391,1.0,58.0,0.5430798055769357,0.0,0.5438773012803363,,29.0,0.5431387991196212,1.0,0.5438181472110778,0.0,40.0,0.5434044287456,1.0,0.5440252427707698,,45.0,0.5426377621613754,0.6666666666666666,0.5445288464166913,0.0,40.0,0.5421523452075546,1.0,0.0002655142163709989,-0.75,2025-07-29,13,17,False,True
SOL,2025-07-29 13:18:00+00:00,0.5430798055769357,25,22,101,47,0.0,0.0,34,4,0.5432863390645101,0.25,29.0,0.5431387991196212,1.0,0.5430208248481391,1.0,58.0,0.5434044287456,1.0,0.5438773012803363,,29.0,0.5426377621613754,0.6666666666666666,0.5438181472110778,0.0,40.0,0.5421523452075546,1.0,0.5440252427707698,,45.0,0.5421964377689107,0.0967741935483871,-0.0002065334875743785,-0.25,2025-07-29,13,18,False,True
SOL,2025-07-29 13:19:00+00:00,0.5431387991196212,24,22,103,46,1.0,,45,1,0.5430798055769357,0.0,47.0,0.5434044287456,1.0,0.5432863390645101,0.25,29.0,0.5426377621613754,0.6666666666666666,0.5430208248481391,1.0,58.0,0.5421523452075546,1.0,0.5438773012803363,,29.0,0.5421964377689107,0.0967741935483871,0.5438181472110778,0.0,40.0,0.5421964377689107,0.8571428571428571,5.899354268545931e-05,1.0,2025-07-29,13,19,False,True
SOL,2025-07-29 13:20:00+00:00,0.5434044287456,17,16,102,33,1.0,,76,39,0.5431387991196212,1.0,46.0,0.5426377621613754,0.6666666666666666,0.5430798055769357,0.0,47.0,0.5421523452075546,1.0,0.5432863390645101,0.25,29.0,0.5421964377689107,0.0967741935483871,0.5430208248481391,1.0,58.0,0.5421964377689107,0.8571428571428571,0.5438773012803363,,29.0,0.5425200054262486,0.9722222222222222,0.0002656296259788693,0.0,2025-07-29,13,20,False,True
SOL,2025-07-29 13:21:00+00:00,0.5426377621613754,35,37,107,72,0.6666666666666666,2.0,58,3,0.5434044287456,1.0,33.0,0.5421523452075546,1.0,0.5431387991196212,1.0,46.0,0.5421964377689107,0.0967741935483871,0.5430798055769357,0.0,47.0,0.5421964377689107,0.8571428571428571,0.5432863390645101,0.25,29.0,0.5425200054262486,0.9722222222222222,0.5430208248481391,1.0,58.0,0.5410816221622111,1.0,-0.0007666665842246401,-0.33333333333333337,2025-07-29,13,21,False,True
SOL,2025-07-29 13:22:00+00:00,0.5421523452075546,25,26,108,51,1.0,,109,3,0.5426377621613754,0.6666666666666666,72.0,0.5421964377689107,0.0967741935483871,0.5434044287456,1.0,33.0,0.5421964377689107,0.8571428571428571,0.5431387991196212,1.0,46.0,0.5425200054262486,0.9722222222222222,0.5430798055769357,0.0,47.0,0.5410816221622111,1.0,0.5432863390645101,0.25,29.0,0.5412866383388403,1.0,-0.0004854169538207609,0.33333333333333337,2025-07-29,13,22,False,True
SOL,2025-07-29 13:23:00+00:00,0.5421964377689107,12,14,104,26,0.0967741935483871,0.10714285714285714,123,31,0.5421523452075546,1.0,51.0,0.5421964377689107,0.8571428571428571,0.5426377621613754,0.6666666666666666,72.0,0.5425200054262486,0.9722222222222222,0.5434044287456,1.0,33.0,0.5410816221622111,1.0,0.5431387991196212,1.0,46.0,0.5412866383388403,1.0,0.5430798055769357,0.0,47.0,0.541110900678602,1.0,4.4092561356068316e-05,-0.9032258064516129,2025-07-29,13,23,False,True
SOL,2025-07-29 13:24:00+00:00,0.5421964377689107,14,14,104,28,0.8571428571428571,6.0,50,7,0.5421964377689107,0.0967741935483871,26.0,0.5425200054262486,0.9722222222222222,0.5421523452075546,1.0,51.0,0.5410816221622111,1.0,0.5426377621613754,0.6666666666666666,72.0,0.5412866383388403,1.0,0.5434044287456,1.0,33.0,0.541110900678602,1.0,0.5431387991196212,1.0,46.0,0.5413159390488714,0.8064516129032258,0.0,0.76036866359447,2025-07-29,13,24,False,True
SOL,2025-07-29 13:25:00+00:00,0.5425200054262486,39,38,108,77,0.9722222222222222,35.0,253,36,0.5421964377689107,0.8571428571428571,28.0,0.5410816221622111,1.0,0.5421964377689107,0.0967741935483871,26.0,0.5412866383388403,1.0,0.5421523452075546,1.0,51.0,0.541110900678602,1.0,0.5426377621613754,0.6666666666666666,72.0,0.5413159390488714,0.8064516129032258,0.5434044287456,1.0,33.0,0.5411694672181674,0.8333333333333334,0.0003235676573378754,0.11507936507936511,2025-07-29,13,25,False,True
SOL,2025-07-29 13:26:00+00:00,0.5410816221622111,28,28,107,56,1.0,,328,76,0.5425200054262486,0.9722222222222222,77.0,0.5412866383388403,1.0,0.5421964377689107,0.8571428571428571,28.0,0.541110900678602,1.0,0.5421964377689107,0.0967741935483871,26.0,0.5413159390488714,0.8064516129032258,0.5421523452075546,1.0,51.0,0.5411694672181674,0.8333333333333334,0.5426377621613754,0.6666666666666666,72.0,0.5415797882433495,1.0,-0.001438383264037446,0.02777777777777779,2025-07-29,13,26,False,True
SOL,2025-07-29 13:27:00+00:00,0.5412866383388403,23,24,106,47,1.0,,49,3,0.5410816221622111,1.0,56.0,0.541110900678602,1.0,0.5425200054262486,0.9722222222222222,77.0,0.5413159390488714,0.8064516129032258,0.5421964377689107,0.8571428571428571,28.0,0.5411694672181674,0.8333333333333334,0.5421964377689107,0.0967741935483871,26.0,0.5415797882433495,1.0,0.5421523452075546,1.0,51.0,0.5424905742257794,0.9767441860465116,0.00020501617662915805,0.0,2025-07-29,13,27,False,True
SOL,2025-07-29 13:28:00+00:00,0.541110900678602,26,28,108,54,1.0,,103,18,0.5412866383388403,1.0,47.0,0.5413159390488714,0.8064516129032258,0.5410816221622111,1.0,56.0,0.5411694672181674,0.8333333333333334,0.5425200054262486,0.9722222222222222,77.0,0.5415797882433495,1.0,0.5421964377689107,0.8571428571428571,28.0,0.5424905742257794,0.9767441860465116,0.5421964377689107,0.0967741935483871,26.0,0.5418585753099638,0.8,-0.0001757376602382621,0.0,2025-07-29,13,28,False,True
SOL,2025-07-29 13:29:00+00:00,0.5413159390488714,22,20,108,42,0.8064516129032258,4.166666666666667,81,31,0.541110900678602,1.0,54.0,0.5411694672181674,0.8333333333333334,0.5412866383388403,1.0,47.0,0.5415797882433495,1.0,0.5410816221622111,1.0,56.0,0.5424905742257794,0.9767441860465116,0.5425200054262486,0.9722222222222222,77.0,0.5418585753099638,0.8,0.5421964377689107,0.8571428571428571,28.0,0.5414331736100547,1.0,0.00020503837026941696,-0.19354838709677424,2025-07-29,13,29,False,True
SOL,2025-07-29 13:30:00+00:00,0.5411694672181674,24,25,107,49,0.8333333333333334,5.0,98,6,0.5413159390488714,0.8064516129032258,42.0,0.5415797882433495,1.0,0.541110900678602,1.0,54.0,0.5424905742257794,0.9767441860465116,0.5412866383388403,1.0,47.0,0.5418585753099638,0.8,0.5410816221622111,1.0,56.0,0.5414331736100547,1.0,0.5425200054262486,0.9722222222222222,77.0,0.5412280464384124,0.8666666666666667,-0.00014647183070404246,0.026881720430107614,2025-07-29,13,30,False,True
SOL,2025-07-29 13:31:00+00:00,0.5415797882433495,39,40,109,79,1.0,,138,10,0.5411694672181674,0.8333333333333334,49.0,0.5424905742257794,0.9767441860465116,0.5413159390488714,0.8064516129032258,42.0,0.5418585753099638,0.8,0.541110900678602,1.0,54.0,0.5414331736100547,1.0,0.5412866383388403,1.0,47.0,0.5412280464384124,0.8666666666666667,0.5410816221622111,1.0,56.0,0.5409645397754632,0.5,0.00041032102518212543,0.16666666666666663,2025-07-29,13,31,False,True
SOL,2025-07-29 13:32:00+00:00,0.5424905742257794,46,43,111,89,0.9767441860465116,42.0,235,43,0.5415797882433495,1.0,79.0,0.5418585753099638,0.8,0.5411694672181674,0.8333333333333334,49.0,0.5414331736100547,1.0,0.5413159390488714,0.8064516129032258,42.0,0.5412280464384124,0.8666666666666667,0.541110900678602,1.0,54.0,0.5409645397754632,0.5,0.5412866383388403,1.0,47.0,0.5409645397754632,0.8,0.0009107859824298847,-0.023255813953488413,2025-07-29,13,32,False,True
SOL,2025-07-29 13:33:00+00:00,0.5418585753099638,28,29,107,57,0.8,4.0,79,5,0.5424905742257794,0.9767441860465116,89.0,0.5414331736100547,1.0,0.5415797882433495,1.0,79.0,0.5412280464384124,0.8666666666666667,0.5411694672181674,0.8333333333333334,49.0,0.5409645397754632,0.5,0.5413159390488714,0.8064516129032258,42.0,0.5409645397754632,0.8,0.541110900678602,1.0,54.0,0.5413452429281854,1.0,-0.000631998915815557,-0.17674418604651154,2025-07-29,13,33,False,True
SOL,2025-07-29 13:34:00+00:00,0.5414331736100547,36,33,109,69,1.0,,141,2,0.5418585753099638,0.8,57.0,0.5412280464384124,0.8666666666666667,0.5424905742257794,0.9767441860465116,89.0,0.5409645397754632,0.5,0.5415797882433495,1.0,79.0,0.5409645397754632,0.8,0.5411694672181674,0.8333333333333334,49.0,0.5413452429281854,1.0,0.5413159390488714,0.8064516129032258,42.0,0.5418585753099638,0.2727272727272727,-0.0004254016999091226,0.19999999999999996,2025-07-29,13,34,False,True
SOL,2025-07-29 13:35:00+00:00,0.5412280464384124,38,38,108,76,0.8666666666666667,6.5,217,15,0.5414331736100547,1.0,69.0,0.5409645397754632,0.5,0.5418585753099638,0.8,57.0,0.5409645397754632,0.8,0.5424905742257794,0.9767441860465116,89.0,0.5413452429281854,1.0,0.5415797882433495,1.0,79.0,0.5418585753099638,0.2727272727272727,0.5411694672181674,0.8333333333333334,49.0,0.5420201089455489,1.0,-0.00020512717164233862,-0.1333333333333333,2025-07-29,13,35,False,True
SOL,2025-07-29 13:36:00+00:00,0.5409645397754632,30,33,106,63,0.5,1.0,79,2,0.5412280464384124,0.8666666666666667,76.0,0.5409645397754632,0.8,0.5414331736100547,1.0,69.0,0.5413452429281854,1.0,0.5418585753099638,0.8,57.0,0.5418585753099638,0.2727272727272727,0.5424905742257794,0.9767441860465116,89.0,0.5420201089455489,1.0,0.5415797882433495,1.0,79.0,0.5417558306466346,0.0,-0.00026350666294916447,-0.3666666666666667,2025-07-29,13,36,False,True
SOL,2025-07-29 13:37:00+00:00,0.5409645397754632,37,38,109,75,0.8,4.0,88,5,0.5409645397754632,0.5,63.0,0.5413452429281854,1.0,0.5412280464384124,0.8666666666666667,76.0,0.5418585753099638,0.2727272727272727,0.5414331736100547,1.0,69.0,0.5420201089455489,1.0,0.5418585753099638,0.8,57.0,0.5417558306466346,0.0,0.5424905742257794,0.9767441860465116,89.0,0.5430945531616085,1.0,0.0,0.30000000000000004,2025-07-29,13,37,False,True
SOL,2025-07-29 13:38:00+00:00,0.5413452429281854,44,45,109,89,1.0,,39,4,0.5409645397754632,0.8,75.0,0.5418585753099638,0.2727272727272727,0.5409645397754632,0.5,63.0,0.5420201089455489,1.0,0.5412280464384124,0.8666666666666667,76.0,0.5417558306466346,0.0,0.5414331736100547,1.0,69.0,0.5430945531616085,1.0,0.5418585753099638,0.8,57.0,0.5437294402300468,0.9411764705882353,0.000380703152722206,0.19999999999999996,2025-07-29,13,38,False,True
