coin,wallet,n_fills,tob_fills,tob_rate,volume,mpsc,outage_fills,outage_tob_fills,outage_tob_rate,withdrew
SOL,0x05d9f6c39a75bd6f040d65eb75a4ea6e9e20b60b,1,0,0.0,6.0,0.0,28.0,0.0,0.0,False
SOL,0x067490410f4c0cade56933232345e96badaabc8c,230,158,0.6869565217391305,771.8199999999999,0.08881394041596402,5.0,0.0,0.0,False
SOL,0x0773c355a7f4e0f687d4944ea63c195128f9a1d5,7,0,0.0,54.93,0.0,0.0,0.0,,True
SOL,0x07fd7e702ba749ffa49c3a6c17fcd9e6c7b7082a,1,0,0.0,3.5,0.0,0.0,0.0,,True
SOL,0x0a06ec6754b628be489b2c40bba20c8580392a7b,1,0,0.0,327.9,0.0,3.0,0.0,0.0,False
SOL,0x0a97692d91fa9195a52da81cca2051c032c5347d,2,0,0.0,108.58,0.0,0.0,0.0,,True
SOL,0x0e0692c58ef0f264319d46cad3f420685c3e52ac,4,0,0.0,180.0,0.0,110.0,5.0,0.045454545454545456,False
SOL,0x121674a8ebb50da9cba8428833a59ed9617ae5bc,1,0,0.0,5.47,0.0,2.0,0.0,0.0,False
SOL,0x14e39bfb2c7614879f82b7eaf13f0b2a9be5d761,1,0,0.0,0.1,0.0,12.0,1.0,0.08333333333333333,False
SOL,0x158e7f786f85af4d78deddb57c301c438a143483,1,1,1.0,220.59,0.0005621135469364812,0.0,0.0,,True
SOL,0x15b7f63ff487ab654f582b8b03a45198908e35f9,2,0,0.0,200.0,0.0,0.0,0.0,,True
SOL,0x162cc7c861ebd0c06b3d72319201150482518185,40,7,0.175,6993.99,0.0039347948285553686,369.0,0.0,0.0,False
SOL,0x17c5b01bc17593bd9647e98fe7f292b32f6ed4f0,1,0,0.0,5.47,0.0,9.0,0.0,0.0,False
SOL,0x17e767e4354279a1935e6139fdecf90675bc1c72,2,0,0.0,11.33,0.0,0.0,0.0,,True
SOL,0x18fb453029ef510ac5998f1f2d936220149951b0,8,2,0.25,100.0,0.0011242270938729624,0.0,0.0,,True
SOL,0x19951dbda49ea27130a2bdcfa8b4eb788ebdcf5f,209,67,0.32057416267942584,3763.06,0.03766160764474424,0.0,0.0,,True
SOL,0x1c1c270b573d55b68b3d14722b5d5d401511bed0,98,30,0.30612244897959184,2086.6,0.016863406408094434,3.0,0.0,0.0,False
SOL,0x1c4c2eedd41c0f7f7253e312ff3f2d9b8a88ecc0,1,0,0.0,5.46,0.0,0.0,0.0,,True
SOL,0x1e1d6964ecf74b851f04762c40e8c587cf671363,2,0,0.0,35.4,0.0,9.0,1.0,0.1111111111111111,False
SOL,0x1ed8d101622beaf192d06137dfb220851bcad9fa,3,0,0.0,14.11,0.0,0.0,0.0,,True
SOL,0x2025137a136bea7446deba681cbfc7cf1970840e,58,0,0.0,139.73,0.0,46.0,0.0,0.0,False
SOL,0x219cb4b982511d0a37ac589fc2d5108aa36fa36f,1,0,0.0,5.47,0.0,5.0,0.0,0.0,False
SOL,0x21a21c11877569378cb95507e921203f5bb9d084,5,0,0.0,12.0,0.0,11.0,0.0,0.0,False
SOL,0x21b5eb0ca859383f7d8b6906cddb115e92e80913,32,5,0.15625,1892.06,0.002810567734682406,13.0,5.0,0.38461538461538464,False
SOL,0x22df962b91137f5cb7d5933f303da46f78b36944,1,0,0.0,0.27,0.0,0.0,0.0,,True
SOL,0x24a81ade94952eff40bdb081a230f8fdd4a4313c,3,0,0.0,16.31,0.0,11.0,1.0,0.09090909090909091,False
SOL,0x25177ec5d7260af440b3b9e23618c4a26b153b3e,117,23,0.19658119658119658,3268.29,0.012928611579539067,15.0,0.0,0.0,False
SOL,0x282b2152f33f753b6479255ff532bbaf59197435,2,0,0.0,20.0,0.0,0.0,0.0,,True
SOL,0x298e21ddd7320c393afdbf0c59dc4e4034a4b68d,1,0,0.0,5.47,0.0,8.0,0.0,0.0,False
SOL,0x2ad7672c2990107b8fd8130d896d5bdd2aa4a6b9,78,5,0.0641025641025641,126.94,0.002810567734682406,11.0,0.0,0.0,False
SOL,0x2cda7c5ca9c8eef3fffa99c482d2e218d1e77b60,21,4,0.19047619047619047,2.22,0.0022484541877459247,0.0,0.0,,True
SOL,0x2fb3950d572bedba593589e74b79b0a2e48c951c,1,0,0.0,5.5,0.0,4.0,0.0,0.0,False
SOL,0x3074aa6e98a0740b6e1d5fab04e640c317723d22,396,105,0.26515151515151514,1243.21,0.05902192242833052,124.0,21.0,0.1693548387096774,False
SOL,0x3137dab4798758869ec683b221a0a8067ae30fae,28,9,0.32142857142857145,40.83,0.00505902192242833,1.0,0.0,0.0,False
SOL,0x31ca8395cf837de08b24da3f660e77761dfb974b,107,10,0.09345794392523364,497.16,0.005621135469364812,348.0,33.0,0.09482758620689655,False
SOL,0x31dea2516beee92135b96f464eeec3cf292a13f2,13,0,0.0,390.56,0.0,1.0,0.0,0.0,False
SOL,0x33ad48ed92e3e91a98278f0f7456eae6eafa516e,3,1,0.3333333333333333,30.48,0.0005621135469364812,0.0,0.0,,True
SOL,0x33b84e11ee5d632d5ba65f52a8594be7d3b06e9a,2,0,0.0,5.46,0.0,0.0,0.0,,True
SOL,0x342f5b2fd4f4a24eb212a2594ac48b13556a8e83,5,0,0.0,112.62,0.0,0.0,0.0,,True
SOL,0x348e5365acfa48a26ada7da840ca611e29c950ef,17,0,0.0,1463.38,0.0,145.0,4.0,0.027586206896551724,False
SOL,0x34fb5ec7d4e939161946340ea2a1f29254b893de,11,0,0.0,2305.19,0.0,0.0,0.0,,True
SOL,0x363f4a8869ce8ef9959367a2395c73fe30a91000,1,0,0.0,5.47,0.0,3.0,0.0,0.0,False
SOL,0x365e0c115f1ca1adcb42fd21142873493df7f880,36,0,0.0,239.54000000000002,0.0,66.0,4.0,0.06060606060606061,False
SOL,0x3a9b7fd6e4f9a84acc132f095f0890cf6d12c704,3,0,0.0,16.5,0.0,15.0,0.0,0.0,False
SOL,0x3bb578528e26d3b4f27f454938c793953357206d,18,4,0.2222222222222222,541.46,0.0022484541877459247,0.0,0.0,,True
SOL,0x3bbba23a0801bde7e4a9ae2670a2708b71e8bf94,1,0,0.0,1.16,0.0,0.0,0.0,,True
SOL,0x3fa1eaacb7d299013308d2560e2dfd1044ea035d,1,0,0.0,11.28,0.0,0.0,0.0,,True
SOL,0x404a68af7d1afe9a3fa37ffa9c515b266938f721,3,0,0.0,16.5,0.0,11.0,0.0,0.0,False
SOL,0x404c5eae7e87126916a6966bc1829071173836ac,3,0,0.0,0.18,0.0,0.0,0.0,,True
SOL,0x405923e32ca591110814e735ace32d4a0ef8ab9e,3,0,0.0,56.76,0.0,0.0,0.0,,True
SOL,0x42885bfee595c7bf079609433fa3f2bc24e72096,50,9,0.18,2042.18,0.00505902192242833,5.0,3.0,0.6,False
SOL,0x454bd0d4a9ec0f91d6d28c37a92c1d3fb4e905e4,2,1,0.5,14.0,0.0005621135469364812,0.0,0.0,,True
SOL,0x46529daa2cc8d9adda5d9380c3637a6dd1840206,2,0,0.0,0.12,0.0,0.0,0.0,,True
SOL,0x46cdb805c2358d682317d0365e2563f196e5f58f,2,0,0.0,0.59,0.0,0.0,0.0,,True
SOL,0x47cd9ebd65359de4a2ef6daee82828f09c8c9b6f,37,13,0.35135135135135137,1088.19,0.007307476110174255,0.0,0.0,,True
SOL,0x480d1e0b94ff593cf977fd9aa3c12e3074117b6b,2,2,1.0,27.19,0.0011242270938729624,0.0,0.0,,True
SOL,0x4903cb9e427ded0e36598bc65c815052c98afeac,1,1,1.0,10.82,0.0005621135469364812,0.0,0.0,,True
SOL,0x492322b1fca1ab301a103b716a243b20cb3001aa,181,36,0.19889502762430938,210.78,0.02023608768971332,0.0,0.0,,True
SOL,0x49ba9baa20d355ba042af2be9772d2b2cd892f44,25,5,0.2,4637.26,0.002810567734682406,0.0,0.0,,True
SOL,0x4a19c9768629266caad38bd6857c6a4161532c19,1,0,0.0,544.16,0.0,25.0,2.0,0.08,False
SOL,0x4a4349dfc0c2cb740fec0393c534aa6052288ee5,1,0,0.0,0.27,0.0,0.0,0.0,,True
SOL,0x4ef1c5ae65ab5b37629b7aa523e7e95e7da528e3,6,0,0.0,121.81,0.0,6.0,0.0,0.0,False
SOL,0x4f07adba8636c05080646f20621640903cf775aa,1,0,0.0,0.24,0.0,0.0,0.0,,True
SOL,0x4fb31d5ffaa08be2128cb14485584d76eebef173,52,15,0.28846153846153844,1987.79,0.008431703204047217,12.0,3.0,0.25,False
SOL,0x500a8d2934da6f7831e3996df1c8c5a5a74c2274,187,78,0.41711229946524064,2221.74,0.04384485666104553,0.0,0.0,,True
SOL,0x506aaeccc6f2035b834bdb2826b089114df6ab52,4,0,0.0,14.0,0.0,16.0,0.0,0.0,False
SOL,0x543356c584e7931233afe07ecd982cda5f0f3f3b,32,5,0.15625,2122.28,0.002810567734682406,0.0,0.0,,True
SOL,0x549237f733b669f83e2ad3db9abfccbf3b18b3ac,1,0,0.0,5.5,0.0,3.0,0.0,0.0,False
SOL,0x54f9524155c82f1f3f2c5e086ba513df442a18ef,7,2,0.2857142857142857,42.28,0.0011242270938729624,20.0,1.0,0.05,False
SOL,0x567b04fcf564b49e9f06b094e9a7778c49092dcf,11,0,0.0,227.22000000000003,0.0,0.0,0.0,,True
SOL,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,87,14,0.16091954022988506,4200.82,0.007869589657110737,0.0,0.0,,True
SOL,0x58b65c1427853990355796f9be0457589e48d5a3,11,0,0.0,209.03,0.0,0.0,0.0,,True
SOL,0x59891acadc0f8b2bcab10c043ac5fc63628b1716,2,0,0.0,27.439999999999998,0.0,2.0,0.0,0.0,False
SOL,0x621c5551678189b9a6c94d929924c225ff1d63ab,2,0,0.0,709.9000000000001,0.0,0.0,0.0,,True
SOL,0x625e239e46d3ad052e23f396de3a569f6fd504e7,16,0,0.0,293.38,0.0,0.0,0.0,,True
SOL,0x630daeb3f561a58475205f5730335c13de507b4e,54,54,1.0,1417.57,0.03035413153456998,0.0,0.0,,True
SOL,0x63416345f6396413426765c9aad0373e411fe24d,2,0,0.0,173.60999999999999,0.0,0.0,0.0,,True
SOL,0x64ab81622de692bcdabcfdd16f982cb0a2a732f3,1,0,0.0,0.54,0.0,7.0,1.0,0.14285714285714285,False
SOL,0x654086857e1fad6dcf05cf6695cce51ea3984268,43,5,0.11627906976744186,674.26,0.002810567734682406,101.0,22.0,0.21782178217821782,False
SOL,0x6707013459fa40ab655710bb08690693d539b113,3,0,0.0,10.0,0.0,17.0,0.0,0.0,False
SOL,0x6a61740d832598c3d7313bd775ddc9ce429f7e40,1,1,1.0,2.69,0.0005621135469364812,0.0,0.0,,True
SOL,0x6b091553eda5c8dc0a2bb9f48bd44c91bd9c56aa,3,0,0.0,0.46,0.0,0.0,0.0,,True
SOL,0x6b8c241920e684b6dd6769b74a01c92062e9ddb4,2,2,1.0,48.91,0.0011242270938729624,0.0,0.0,,True
SOL,0x6ba889db7f923622d3548f621ecc2054b80c1817,34,1,0.029411764705882353,325.93,0.0005621135469364812,12.0,1.0,0.08333333333333333,False
SOL,0x6d2556d6d1895f9daf792fb87077328a8a4fec0d,6,0,0.0,3.54,0.0,2.0,0.0,0.0,False
SOL,0x6dbf35479274f62244f5a0447d91d8d02de9fbfa,3,0,0.0,4.2,0.0,0.0,0.0,,True
SOL,0x6dcade414ac7baeeae0ab8a0298728e521c7ddf5,4,0,0.0,22.0,0.0,10.0,0.0,0.0,False
SOL,0x6e6f2ca77afaee5a22dc3cf0f903f39a548a82a6,2,0,0.0,108.35,0.0,2.0,0.0,0.0,False
SOL,0x6e94aa3b3514698768114b0138e4e04cd0f57889,6,3,0.5,150.0,0.0016863406408094434,0.0,0.0,,True
SOL,0x6f63b2b24858391a8cc023f37c381ddceb902bf7,19,5,0.2631578947368421,7.87,0.002810567734682406,0.0,0.0,,True
SOL,0x6f6a4fe5b944424c115dab4302aaf26f0c7db83f,10,0,0.0,27.0,0.0,0.0,0.0,,True
SOL,0x6f6ff0d9321af46b65a09e8072b6e6e9cede4484,1,0,0.0,5.47,0.0,11.0,0.0,0.0,False
SOL,0x6f90d048a511626ba5a6425db17f377826df336a,20,5,0.25,1231.28,0.002810567734682406,0.0,0.0,,True
SOL,0x724691a0fd2d1ac28a556c97f0a2f5af21ca4ad2,2,0,0.0,10.58,0.0,0.0,0.0,,True
SOL,0x72cb918356c4f6d3f1b2e532928110ba6995f139,7,0,0.0,2170.37,0.0,11.0,0.0,0.0,False
SOL,0x744cf47e88d9d0847544f0ac2fa7575cf5925f79,39,10,0.2564102564102564,1276.36,0.005621135469364812,2.0,2.0,1.0,False
SOL,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,93,1,0.010752688172043012,1121.22,0.0005621135469364812,0.0,0.0,,True
SOL,0x7792434c05e9fe2d8cdb61550c566fe912a8cecc,3,0,0.0,0.30000000000000004,0.0,0.0,0.0,,True
SOL,0x7839e2f2c375dd2935193f2736167514efff9916,252,110,0.4365079365079365,372.79,0.061832490163012926,0.0,0.0,,True
SOL,0x7a5a42bd6b1fd13368732be8a7b63e06064e0394,1,0,0.0,25.99,0.0,1.0,0.0,0.0,False
SOL,0x7ade3a7b038bd7276831c072c665130f63a457bf,2,0,0.0,40.0,0.0,0.0,0.0,,True
SOL,0x7b445df7f033808c5fd6e2dcf69fa5a4e5c474d5,4,0,0.0,71.98,0.0,0.0,0.0,,True
SOL,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,351,5,0.014245014245014245,12982.13,0.002810567734682406,1080.0,76.0,0.07037037037037037,False
SOL,0x7ef07bd027da41ace2a4847d55e9314b4164d340,1,0,0.0,0.16,0.0,0.0,0.0,,True
SOL,0x7f7b663c98f76771363f570a397dd1298a97d49d,1,0,0.0,2.16,0.0,0.0,0.0,,True
SOL,0x7fe8cfe481ec2f702692a9152e3f002f3e417ac6,269,205,0.7620817843866171,7889.85,0.11523327712197864,18.0,4.0,0.2222222222222222,False
SOL,0x80f80b9cbad775b4fb9d699d34f5c5acc4615bdb,5,0,0.0,27.5,0.0,10.0,0.0,0.0,False
SOL,0x828ae851f47ac96b6b3894d0824176b34eced0b9,11,0,0.0,524.41,0.0,0.0,0.0,,True
SOL,0x830d951965f512ca02e3827725693b90599b878c,8,1,0.125,0.6900000000000001,0.0005621135469364812,1.0,0.0,0.0,False
SOL,0x87548d5c505e4689a5a9df337e1194a3769a935e,3,0,0.0,18.0,0.0,23.0,1.0,0.043478260869565216,False
SOL,0x8819fcbf46419d6ba68e948f372e912faf1b591c,5,5,1.0,54.58,0.002810567734682406,0.0,0.0,,True
SOL,0x881aa2b86392093480025f18bbaad234f30aab94,3,2,0.6666666666666666,10.0,0.0011242270938729624,0.0,0.0,,True
SOL,0x892b3a16548ded65c35859419ee7504528ae7225,2,0,0.0,14.0,0.0,1.0,0.0,0.0,False
SOL,0x894d774a293f8aa3d23d67815d4cadb5319c1094,17,0,0.0,50.0,0.0,1.0,0.0,0.0,False
SOL,0x8aa077f5998d234ac8641d73d6bc4976e2a210fc,1,0,0.0,50.0,0.0,0.0,0.0,,True
SOL,0x8c7579a7da5e61278ea6a65b11b748c0cdf32811,1,0,0.0,5.48,0.0,0.0,0.0,,True
SOL,0x8d6f5ee2e45dc2fe594682d17201b93c30578cf7,42,2,0.047619047619047616,3422.08,0.0011242270938729624,125.0,0.0,0.0,False
SOL,0x8dbc2ef3943cdac4df2d18f31099121d5f250282,1,0,0.0,5.47,0.0,5.0,0.0,0.0,False
SOL,0x8e80c4b533dd977cf716b5c24fd9223129272804,44,0,0.0,8490.89,0.0,324.0,17.0,0.05246913580246913,False
SOL,0x8f6406fe0e880c32a0b22c29b7f053327c3d902a,20,0,0.0,379.18,0.0,0.0,0.0,,True
SOL,0x904e8b48dbf490f3c3bafe6a0d2894d3eb392e67,1,0,0.0,5.42,0.0,10.0,0.0,0.0,False
SOL,0x913b58b27f070e2c8eeb51258aad72f3fa9dc117,1,0,0.0,0.13,0.0,0.0,0.0,,True
SOL,0x91853bcefbdc3447768413e6db7d6e0a81c4be56,26,11,0.4230769230769231,24.26,0.006183249016301293,48.0,10.0,0.20833333333333334,False
SOL,0x93d34793338b85a57122c99ef57b2bfb39e33d74,41,6,0.14634146341463414,5.9,0.003372681281618887,50.0,4.0,0.08,False
SOL,0x945b1e2398b608a78fdb13e15e8d1b09266a131b,1,0,0.0,6.06,0.0,0.0,0.0,,True
SOL,0x953cb34f310cdef2ec0351e8c20e87bd53bd3bce,10,0,0.0,30.5,0.0,1.0,0.0,0.0,False
SOL,0x9540f88eb8b7d8e93e9ebc54d8f928d3b9eec5ce,2,1,0.5,18.12,0.0005621135469364812,0.0,0.0,,True
SOL,0x98daeaed62a12b1a882f515416d358254f166de1,5,1,0.2,25.34,0.0005621135469364812,0.0,0.0,,True
SOL,0x9d52093725ebe3f61f985e7af23403ea90b4d8a3,1,0,0.0,5.42,0.0,11.0,0.0,0.0,False
SOL,0x9e6a5c6a8b06a8c5de6ce74bc0447d4bf7e72013,1,0,0.0,7.93,0.0,43.0,6.0,0.13953488372093023,False
SOL,0x9e7c5239827f92f82718aaf8ea0a4b05f307c6a9,2,0,0.0,0.87,0.0,0.0,0.0,,True
SOL,0xa1e03bcb1a36da135ca61b86dd1d6da9a9357489,2,0,0.0,11.0,0.0,11.0,2.0,0.18181818181818182,False
SOL,0xa289ee1e56c0d5d041db762e6123e78af0f7d9ad,68,1,0.014705882352941176,4216.45,0.0005621135469364812,72.0,6.0,0.08333333333333333,False
SOL,0xa41a0dd7649c0e800d573f7c518d18678eadc7dc,1,0,0.0,0.11,0.0,0.0,0.0,,True
SOL,0xa4bec7f0c54d37148e2998bdb16e7e1f7e79c66f,6,2,0.3333333333333333,348.7,0.0011242270938729624,0.0,0.0,,True
SOL,0xa70ac79d24b8ea7dc8899d6c2df26488130b4be9,2,0,0.0,54.64,0.0,1.0,0.0,0.0,False
SOL,0xab21291b630b03e1e79bc087ae03d1855c8d86ba,4,0,0.0,22.0,0.0,11.0,2.0,0.18181818181818182,False
SOL,0xabfae5ef417fec83a63dcdbff5a13f71d09045c5,51,0,0.0,891.67,0.0,89.0,17.0,0.19101123595505617,False
SOL,0xac7476e14f768e3e67c195e79c2490dd20c70127,107,7,0.06542056074766354,648.59,0.0039347948285553686,0.0,0.0,,True
SOL,0xad89b885fca0e6fd30e1b5c35f325f0bf4c9630d,1,0,0.0,1.1,0.0,0.0,0.0,,True
SOL,0xae2cb18b316525c04dbfbcd57617d9d79e76c5a1,26,20,0.7692307692307693,549.03,0.011242270938729624,0.0,0.0,,True
SOL,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,8,3,0.375,73.72,0.0016863406408094434,2.0,0.0,0.0,False
SOL,0xaef0d71f036712dca8bc8c84e935ea8fca73cca6,11,0,0.0,2.68,0.0,0.0,0.0,,True
SOL,0xafce260c292c70e2c88926f682d22fba0f0c888c,1,0,0.0,5.0,0.0,0.0,0.0,,True
SOL,0xb1a47a71135c91e7605a60a5d37d68a11e91bf56,3,0,0.0,1.51,0.0,2.0,0.0,0.0,False
SOL,0xb3e343f5bcecced6325928a2c199b9a161f3e238,1,0,0.0,5.5,0.0,8.0,0.0,0.0,False
SOL,0xb44615568a32a59c61a7a724779b3057b08fae25,5,1,0.2,3.25,0.0005621135469364812,0.0,0.0,,True
SOL,0xb4d6fe0f1504a55c65a986ef55b9148a6f0dae7a,101,36,0.3564356435643564,4642.12,0.02023608768971332,0.0,0.0,,True
SOL,0xb63c9903d0118c7909d353d13d2ab1c10ee52b2a,17,1,0.058823529411764705,3.91,0.0005621135469364812,3.0,0.0,0.0,False
SOL,0xb8c0938397f3a7eacdf9209334161d0436f28b25,1,0,0.0,0.4,0.0,0.0,0.0,,True
SOL,0xb95eaa3a352d2fdf037276de312db3a8bcbd6015,1,0,0.0,5.87,0.0,0.0,0.0,,True
SOL,0xb95f68aac3304ac02f88ba4a1b85fac9bb0697ab,2,1,0.5,0.12,0.0005621135469364812,0.0,0.0,,True
SOL,0xb9f136010712a51810c6c5f3b5f6ab9b5a338373,8,2,0.25,0.64,0.0011242270938729624,5.0,0.0,0.0,False
SOL,0xbdb0f45d9da67eab151508b15abc988f07ba5065,6,2,0.3333333333333333,2.99,0.0011242270938729624,9.0,2.0,0.2222222222222222,False
SOL,0xc1f88c6d36032e55932bc14537acfa5abed355c9,2,0,0.0,10.89,0.0,7.0,0.0,0.0,False
SOL,0xc31ae9521bea6fc46992dc1179ee0aabd025e39d,3,0,0.0,133.42,0.0,18.0,0.0,0.0,False
SOL,0xc6ad032cbf67634499ae8d35d1dbe72e7760b682,1,0,0.0,20.0,0.0,0.0,0.0,,True
SOL,0xc880ced7afc68bad25e149c829e4c5ba023ce243,3,0,0.0,0.36,0.0,0.0,0.0,,True
SOL,0xc897e2a9cf140a9035e2aebaa834ae98196c152a,136,12,0.08823529411764706,63.9,0.006745362563237774,0.0,0.0,,True
SOL,0xcb364ba897f37fe13ad8df0c6b9ac7625e9f3757,47,3,0.06382978723404255,800.93,0.0016863406408094434,98.0,16.0,0.16326530612244897,False
SOL,0xcb525be5530b95a1f3b2056f380ad3be61a648ea,34,10,0.29411764705882354,566.95,0.005621135469364812,16.0,5.0,0.3125,False
SOL,0xcbafcbc8affe4e99d99b1b0015b5ffdf136639ad,11,0,0.0,42.62,0.0,0.0,0.0,,True
SOL,0xcd873972d192d25972fc1d8e5b5cecab4c1429da,4,0,0.0,12.0,0.0,22.0,0.0,0.0,False
SOL,0xcdbf72a2a256da902caaf548bdb1865725d8b473,6,0,0.0,53.0,0.0,0.0,0.0,,True
SOL,0xd005a79ce77f30bcd1138b2d837507f88d168d81,9,2,0.2222222222222222,2.71,0.0011242270938729624,0.0,0.0,,True
SOL,0xd0d7ad8811bb4fe6aeecc4c7a5074aa75b8d51df,8,0,0.0,9.57,0.0,0.0,0.0,,True
SOL,0xd10c337bcd71f31a2e55c8683fb327099c9ba36a,2,0,0.0,262.8,0.0,0.0,0.0,,True
SOL,0xd11a880a60b889f9e88d260a3be04accd60c0efe,1,0,0.0,0.28,0.0,1.0,0.0,0.0,False
SOL,0xd225fd6fe03d9603642be58ea730e35c39eb382f,1,0,0.0,102.4,0.0,46.0,0.0,0.0,False
SOL,0xd2ccf2ebc5be12ef15235ed6dd70d3ec84859541,7,2,0.2857142857142857,1.32,0.0011242270938729624,0.0,0.0,,True
SOL,0xd30105bfdc0388c6e5d585fffcce83187144a074,3,0,0.0,35.01,0.0,0.0,0.0,,True
SOL,0xd37a9c560b97f30f308ea68d3b6bd7a31e24a99e,7,1,0.14285714285714285,93.37,0.0005621135469364812,0.0,0.0,,True
SOL,0xd393fc74c7d944b8bb3c8e922cc9fa7fbcfa8c5d,4,0,0.0,18.8,0.0,7.0,0.0,0.0,False
SOL,0xd85ddc9b5229a929ef09b8fbd29d6dced76c15ca,101,0,0.0,14652.9,0.0,0.0,0.0,,True
SOL,0xd8b2bc3d4200301ac1dd61e834c3b313ae50a892,4,0,0.0,140.31,0.0,0.0,0.0,,True
SOL,0xd9c1ef5e179d706c4296b3abccbba362eb24158b,1,0,0.0,5.47,0.0,2.0,0.0,0.0,False
SOL,0xd9edfe2fb0d3389bf07de62a8226f07eb1371973,11,10,0.9090909090909091,216.55,0.005621135469364812,1.0,0.0,0.0,False
SOL,0xda949f94ca319ed6ccb4048af840acf0bab8feb8,2,0,0.0,8.0,0.0,23.0,0.0,0.0,False
SOL,0xdcac85ecae7148886029c20e661d848a4de99ce2,64,2,0.03125,517.9,0.0011242270938729624,6.0,1.0,0.16666666666666666,False
SOL,0xde12f0383b05332f981e623feea06132d5daec02,4,1,0.25,1.62,0.0005621135469364812,0.0,0.0,,True
SOL,0xe056eebc2c7acfc782d47ebe18ad71735480f72a,3,0,0.0,32.81,0.0,28.0,0.0,0.0,False
SOL,0xe13c095580cf6fcb9c087308668062b76b4939e2,68,24,0.35294117647058826,2031.44,0.013490725126475547,2.0,0.0,0.0,False
SOL,0xe16dbb62bf2c69c885078db0ec071da5307cc87c,7,1,0.14285714285714285,3.87,0.0005621135469364812,0.0,0.0,,True
SOL,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,353,168,0.47592067988668557,4192.38,0.09443507588532883,8.0,0.0,0.0,False
SOL,0xe419221e9701ffada0c3236df4eaebb66882af47,4,0,0.0,1.22,0.0,0.0,0.0,,True
SOL,0xe42db9fced0cb7e46cdfcf165daa35e7fdb44b31,3,0,0.0,8.08,0.0,0.0,0.0,,True
SOL,0xe71092eeced04572afba4515895758277d0f8b88,1,0,0.0,5.42,0.0,9.0,0.0,0.0,False
SOL,0xe72d9d94337cc12659ee9d1f3aea5475035fec5a,118,33,0.2796610169491525,209.79,0.01854974704890388,3.0,1.0,0.3333333333333333,False
SOL,0xe78ba65f844224f039a225c477d27d65b09cc7c0,2,0,0.0,1.36,0.0,0.0,0.0,,True
SOL,0xe86b057f5eb764c9738d6b0d38170befd0723664,1,0,0.0,102.79,0.0,4.0,0.0,0.0,False
SOL,0xeb223556b42f5dea4be479f838aeafea1897720c,2,1,0.5,1.4100000000000001,0.0005621135469364812,0.0,0.0,,True
SOL,0xeb2ef1d07c62f61e5f510a2a80f92fb42d6a6fca,1,0,0.0,0.24,0.0,0.0,0.0,,True
SOL,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,117,7,0.05982905982905983,1232.06,0.0039347948285553686,3.0,0.0,0.0,False
SOL,0xed0eb4f29fe044a17b791d13a3ed596fa008df3e,1,0,0.0,19.15,0.0,0.0,0.0,,True
SOL,0xee162a5a60829bd346f0c1ac3514b21fe5f4b290,93,6,0.06451612903225806,1413.1399999999999,0.003372681281618887,44.0,8.0,0.18181818181818182,False
SOL,0xef5fdcefdb38803a654ee9f3539bed8058443d99,7,0,0.0,17.65,0.0,3.0,0.0,0.0,False
SOL,0xefb6a867d565c544546c66227cf33a02d641f28b,85,56,0.6588235294117647,2927.1,0.03147835862844295,0.0,0.0,,True
SOL,0xf029b621c340e8a808413c62aa87baf3c323ab07,1,0,0.0,500.0,0.0,0.0,0.0,,True
SOL,0xf060e33cfa0727a224a184622606213e8f4e6a6f,438,226,0.5159817351598174,3493.5,0.12703766160764474,114.0,15.0,0.13157894736842105,False
SOL,0xf08fd9d587e6bb2f9590a4ea57ceaf6030b1fff0,1,0,0.0,27.18,0.0,0.0,0.0,,True
SOL,0xf0d3384717f4d34552c8fb9c2ac283c993a033f0,1,0,0.0,2.42,0.0,0.0,0.0,,True
SOL,0xf16074940f3df4cce3898c90990619df2db9b4ab,5,0,0.0,26.0,0.0,20.0,1.0,0.05,False
SOL,0xf27887ac064a1cdbfb3bd6ea558962a5e2c1e978,10,0,0.0,300.0,0.0,0.0,0.0,,True
SOL,0xf27ebb91ea420f73b59b205ac7e0b77a90ec8f3c,146,6,0.0410958904109589,582.9399999999999,0.003372681281618887,0.0,0.0,,True
SOL,0xf300147f5dcc26c8e2f9bac4ad1b930d01af9372,1,0,0.0,0.07,0.0,0.0,0.0,,True
SOL,0xf31eb7ad41eaf39ba6a9868c45422ae774ad887a,1,0,0.0,5.47,0.0,3.0,0.0,0.0,False
SOL,0xf36c562be0598b8ce109998b6aa2d53ffcd8316b,3,0,0.0,45.56,0.0,0.0,0.0,,True
SOL,0xf6fb1452dffd2535ad6b506bb9d763864e048fb0,44,18,0.4090909090909091,1616.03,0.01011804384485666,12.0,4.0,0.3333333333333333,False
SOL,0xf8cd40e5eeb83954541bf8850179ae9834a106fd,1,0,0.0,5.42,0.0,10.0,0.0,0.0,False
SOL,0xf9109ada2f73c62e9889b45453065f0d99260a2d,233,19,0.0815450643776824,7685.91,0.010680157391793142,95.0,0.0,0.0,False
